claim_id,claim_date,sale_id,repair_status
CL_2978,26-11-2024,OU-167099,Rejected
CL_2979,10-03-2025,CS-584087,Rejected
CL_2980,06-10-2024,AG-1418,Rejected
CL_2981,01-09-2025,UN-4853,Rejected
CL_2982,28-04-2025,BV-0887,Pending
CL_2983,26-12-2024,NC-8427,Rejected
CL_2984,23-04-2025,FR-739700,Rejected
CL_2985,04-10-2024,EB-66460,Rejected
CL_2986,02-09-2025,BE-74563,Rejected
CL_2987,18-03-2025,ZC-1845,In Progress
CL_2988,22-12-2024,BU-560785,Pending
CL_2989,16-08-2025,ZN-5570,Completed
CL_2990,21-06-2025,UE-8298,Completed
CL_2991,13-07-2025,TD-52801,Completed
CL_2992,13-11-2024,DC-323965,Rejected
CL_2993,08-11-2024,JY-56080,Completed
CL_2994,02-10-2024,ZR-31888,Completed
CL_2995,14-09-2025,AY-9183,Rejected
CL_2996,08-08-2025,DJ-939841,Pending
CL_2997,29-04-2025,GR-30778,Pending
CL_2998,19-02-2025,SI-05134,Pending
CL_2999,17-04-2025,RK-220520,Rejected
CL_3000,25-04-2025,ZQ-144977,Pending
CL_3001,01-02-2025,XA-042714,In Progress
CL_3002,10-07-2025,RA-51207,Completed
CL_3003,05-08-2025,MV-144471,Rejected
CL_3004,30-05-2025,AV-0181,In Progress
CL_3005,03-03-2025,YB-2324,Rejected
CL_3006,09-06-2025,AL-948217,In Progress
CL_3007,20-06-2025,AH-2138,Rejected
CL_3008,21-02-2025,MV-006567,Completed
CL_3009,26-04-2025,XD-16023,Completed
CL_3010,06-11-2024,IU-07638,In Progress
CL_3011,07-05-2025,QJ-8711,Rejected
CL_3012,22-02-2025,AZ-267584,In Progress
CL_3013,19-01-2025,YC-73288,Pending
CL_3014,02-03-2025,WW-8373,In Progress
CL_3015,24-06-2025,WH-11732,Pending
CL_3016,03-11-2024,LX-53874,Completed
CL_3017,23-10-2024,XY-645847,Rejected
CL_3018,26-11-2024,VT-0240,Pending
CL_3019,22-05-2025,BQ-4361,Rejected
CL_3020,23-04-2025,ZP-96340,Completed
CL_3021,31-03-2025,LJ-38952,In Progress
CL_3022,02-08-2025,QP-57365,Rejected
CL_3023,01-03-2025,VG-59778,Rejected
CL_3024,26-02-2025,RB-28064,Completed
CL_3025,26-03-2025,BT-901443,Pending
CL_3026,15-05-2025,PF-8405,Completed
CL_3027,17-06-2025,YZ-820109,Completed
CL_3028,02-05-2025,AY-84913,In Progress
CL_3029,29-01-2025,NC-6401,Rejected
CL_3030,26-01-2025,DX-9109,Rejected
CL_3031,25-11-2024,HO-2555,Rejected
CL_3032,13-02-2025,GJ-1984,Completed
CL_3033,13-12-2024,JU-951634,Pending
CL_3034,02-11-2024,VK-5240,Pending
CL_3035,07-03-2025,JW-1030,Completed
CL_3036,07-12-2024,XF-68775,In Progress
CL_3037,17-04-2025,UT-74096,Completed
CL_3038,15-01-2025,VQ-05423,Rejected
CL_3039,03-04-2025,CD-8904,Completed
CL_3040,05-02-2025,AO-512450,Pending
CL_3041,02-10-2024,KI-817379,Completed
CL_3042,10-10-2024,KT-78975,In Progress
CL_3043,15-06-2025,IY-762544,Rejected
CL_3044,06-04-2025,JN-266229,Completed
CL_3045,10-11-2024,DV-2207,Pending
CL_3046,05-06-2025,EF-656774,Rejected
CL_3047,11-10-2024,NW-32544,Pending
CL_3048,19-03-2025,NF-065225,In Progress
CL_3049,14-07-2025,AN-601521,Rejected
CL_3050,17-03-2025,PQ-62794,Completed
CL_3051,11-01-2025,FP-061803,In Progress
CL_3052,18-10-2024,RJ-0733,Completed
CL_3053,02-01-2025,YO-7906,Completed
CL_3054,23-07-2025,BW-32069,Rejected
CL_3055,19-10-2024,ZP-9969,In Progress
CL_3056,08-09-2025,QY-26467,Rejected
CL_3057,09-10-2024,EB-543628,Completed
CL_3058,31-03-2025,II-395809,Completed
CL_3059,04-03-2025,GU-993252,In Progress
CL_3060,17-04-2025,AI-317166,Rejected
CL_3061,02-07-2025,KI-04867,Rejected
CL_3062,05-06-2025,DP-234870,Pending
CL_3063,03-05-2025,IA-5372,Rejected
CL_3064,08-03-2025,BX-089813,In Progress
CL_3065,31-12-2024,YJ-7799,In Progress
CL_3066,10-03-2025,SC-4583,Pending
CL_3067,01-11-2024,WI-313462,Rejected
CL_3068,07-04-2025,AE-576740,Pending
CL_3069,19-09-2024,TY-31648,Rejected
CL_3070,05-09-2025,AX-609361,In Progress
CL_3071,01-08-2025,XB-561417,In Progress
CL_3072,10-12-2024,HQ-270854,Rejected
CL_3073,24-10-2024,UL-3050,Completed
CL_3074,28-05-2025,DL-98443,Pending
CL_3075,18-07-2025,HA-288133,In Progress
CL_3076,31-08-2025,FJ-2840,Rejected
CL_3077,27-02-2025,TP-60356,Completed
CL_3078,27-04-2025,TS-639699,In Progress
CL_3079,01-09-2025,NH-06632,Pending
CL_3080,25-10-2024,GS-1381,Completed
CL_3081,28-02-2025,BY-94858,Rejected
CL_3082,23-09-2024,TD-549069,Pending
CL_3083,15-02-2025,FX-3217,Pending
CL_3084,15-12-2024,VI-28358,In Progress
CL_3085,13-08-2025,AL-5643,Completed
CL_3086,29-09-2024,RJ-556355,Completed
CL_3087,06-12-2024,PS-27808,Rejected
CL_3088,29-08-2025,MN-8065,In Progress
CL_3089,20-05-2025,BZ-103815,Rejected
CL_3090,26-08-2025,CU-6916,Completed
CL_3091,25-01-2025,ID-69487,Pending
CL_3092,23-10-2024,XA-4246,Completed
CL_3093,21-06-2025,UA-318751,Rejected
CL_3094,23-10-2024,WU-70507,Pending
CL_3095,15-08-2025,VY-299364,Completed
CL_3096,10-11-2024,SN-54977,Rejected
CL_3097,08-11-2024,JL-6277,Pending
CL_3098,27-09-2024,CA-9272,Completed
CL_3099,31-07-2025,UK-20245,Completed
CL_3100,31-03-2025,DB-505070,Pending
CL_3101,22-12-2024,PV-415974,Rejected
CL_3102,05-08-2025,ME-4661,In Progress
CL_3103,03-05-2025,BH-59881,Completed
CL_3104,08-01-2025,CW-000263,Completed
CL_3105,03-02-2025,UX-6665,In Progress
CL_3106,23-02-2025,UR-808812,Rejected
CL_3107,02-12-2024,DI-788552,Pending
CL_3108,01-04-2025,WB-722570,Pending
CL_3109,17-02-2025,ZG-06027,Pending
CL_3110,19-02-2025,FA-0720,Pending
CL_3111,10-02-2025,UL-0471,In Progress
CL_3112,21-04-2025,ZG-38943,Completed
CL_3113,30-01-2025,RZ-87615,Pending
CL_3114,15-12-2024,CA-946619,In Progress
CL_3115,11-12-2024,OP-76940,In Progress
CL_3116,31-10-2024,EO-76263,In Progress
CL_3117,14-04-2025,WV-91894,Completed
CL_3118,30-09-2024,TF-96421,In Progress
CL_3119,28-07-2025,SX-0419,Rejected
CL_3120,03-12-2024,TN-881990,Completed
CL_3121,24-12-2024,FI-055561,Rejected
CL_3122,22-08-2025,JV-1354,Completed
CL_3123,30-11-2024,QH-01706,Pending
CL_3124,03-03-2025,IC-093551,Pending
CL_3125,29-01-2025,PB-01850,Pending
CL_3126,01-11-2024,NZ-778476,Rejected
CL_3127,17-03-2025,MO-531534,Pending
CL_3128,01-06-2025,TH-246170,Pending
CL_3129,02-09-2025,DX-084579,Completed
CL_3130,27-02-2025,UL-173064,Rejected
CL_3131,10-03-2025,MW-907181,Completed
CL_3132,29-10-2024,SA-76450,Completed
CL_3133,03-07-2025,NX-039400,Rejected
CL_3134,06-12-2024,ZF-50067,Rejected
CL_3135,03-12-2024,BV-75777,Pending
CL_3136,26-09-2024,XX-7716,Completed
CL_3137,05-02-2025,YJ-78672,Pending
CL_3138,11-11-2024,RF-693263,Rejected
CL_3139,26-05-2025,UI-86460,Completed
CL_3140,29-08-2025,PK-97041,Rejected
CL_3141,27-08-2025,BH-62527,Rejected
CL_3142,15-08-2025,AP-8971,Pending
CL_3143,13-09-2025,TB-412294,Completed
CL_3144,30-10-2024,HT-517283,In Progress
CL_3145,05-08-2025,VL-61244,Rejected
CL_3146,04-09-2025,JP-89136,Pending
CL_3147,23-08-2025,QT-25057,Completed
CL_3148,16-09-2025,RW-998933,Rejected
CL_3149,15-10-2024,CN-48863,In Progress
CL_3150,18-07-2025,JX-490104,Pending
CL_3151,25-04-2025,YI-97016,Rejected
CL_3152,15-11-2024,HW-59522,Pending
CL_3153,13-04-2025,SL-552023,In Progress
CL_3154,25-01-2025,UQ-524179,Rejected
CL_3155,17-02-2025,DJ-7023,In Progress
CL_3156,25-04-2025,JZ-28583,Completed
CL_3157,21-02-2025,SX-95690,In Progress
CL_3158,03-11-2024,VO-552419,Rejected
CL_3159,11-08-2025,ET-488900,In Progress
CL_3160,01-10-2024,KF-513517,Completed
CL_3161,17-08-2025,OC-523374,In Progress
CL_3162,01-07-2025,IP-97152,Pending
CL_3163,24-11-2024,DY-80710,Pending
CL_3164,10-07-2025,YE-5793,Rejected
CL_3165,02-11-2024,VD-1467,Rejected
CL_3166,24-12-2024,UA-9836,Rejected
CL_3167,04-05-2025,WE-47442,In Progress
CL_3168,27-08-2025,MT-89760,Completed
CL_3169,15-02-2025,LE-317355,In Progress
CL_3170,14-10-2024,PQ-2580,Pending
CL_3171,08-09-2025,KR-9988,Rejected
CL_3172,27-08-2025,VX-6998,Completed
CL_3173,30-01-2025,RW-9202,In Progress
CL_3174,28-03-2025,MQ-162268,Pending
CL_3175,20-10-2024,LP-19482,In Progress
CL_3176,05-11-2024,WT-60425,In Progress
CL_3177,14-09-2025,AU-742223,Rejected
CL_3178,30-04-2025,HZ-79963,In Progress
CL_3179,17-12-2024,OG-45630,Rejected
CL_3180,11-03-2025,HF-56173,In Progress
CL_3181,10-04-2025,RO-3107,Rejected
CL_3182,30-03-2025,SW-7567,Rejected
CL_3183,15-01-2025,TW-61823,In Progress
CL_3184,01-11-2024,LK-5664,Completed
CL_3185,03-06-2025,LC-2959,Completed
CL_3186,17-12-2024,GR-4806,Pending
CL_3187,10-03-2025,UU-413234,Pending
CL_3188,24-12-2024,OO-912237,Rejected
CL_3189,06-10-2024,NV-460115,Completed
CL_3190,06-06-2025,UD-400619,In Progress
CL_3191,19-02-2025,MF-202163,Completed
CL_3192,13-07-2025,VJ-8432,In Progress
CL_3193,27-02-2025,LI-83573,Rejected
CL_3194,31-08-2025,OL-18685,Rejected
CL_3195,28-10-2024,QN-19594,In Progress
CL_3196,18-01-2025,IA-52211,Completed
CL_3197,17-06-2025,PC-24829,Rejected
CL_3198,24-03-2025,KY-1989,Completed
CL_3199,28-12-2024,HA-6287,Pending
CL_3200,10-04-2025,FO-65967,Completed
CL_3201,17-11-2024,UQ-63632,Rejected
CL_3202,28-11-2024,NS-3039,Pending
CL_3203,01-02-2025,UR-389042,Rejected
CL_3204,05-06-2025,UJ-660452,Completed
CL_3205,13-06-2025,AT-4278,Completed
CL_3206,24-05-2025,MN-3439,In Progress
CL_3207,30-09-2024,UI-24783,In Progress
CL_3208,09-01-2025,GF-1962,In Progress
CL_3209,24-04-2025,BE-9781,Completed
CL_3210,24-05-2025,QG-671079,Completed
CL_3211,31-12-2024,GN-675038,Pending
CL_3212,02-08-2025,JC-6678,Completed
CL_3213,20-07-2025,PE-0190,In Progress
CL_3214,06-02-2025,QT-4475,In Progress
CL_3215,26-08-2025,SH-5545,Completed
CL_3216,26-05-2025,DI-71084,Completed
CL_3217,27-03-2025,XK-599186,Rejected
CL_3218,25-02-2025,YJ-122641,Pending
CL_3219,08-01-2025,NL-861431,Rejected
CL_3220,02-12-2024,ZD-58360,Pending
CL_3221,25-07-2025,TF-3943,In Progress
CL_3222,22-04-2025,LI-504661,Rejected
CL_3223,17-07-2025,RG-1404,In Progress
CL_3224,28-10-2024,RZ-65642,Completed
CL_3225,11-10-2024,IK-92836,In Progress
CL_3226,14-11-2024,YT-1629,In Progress
CL_3227,08-05-2025,AI-36487,Pending
CL_3228,10-03-2025,AX-8689,Pending
CL_3229,13-07-2025,YF-5185,In Progress
CL_3230,23-07-2025,ZT-967830,In Progress
CL_3231,25-11-2024,NT-117085,Pending
CL_3232,29-08-2025,TP-330368,Pending
CL_3233,02-08-2025,NT-64081,Rejected
CL_3234,14-10-2024,VM-2069,In Progress
CL_3235,07-12-2024,KK-01754,Rejected
CL_3236,10-05-2025,ZB-50142,In Progress
CL_3237,11-04-2025,TD-580085,Rejected
CL_3238,11-01-2025,PB-01850,In Progress
CL_3239,21-03-2025,EV-042313,Pending
CL_3240,28-08-2025,YL-229820,Rejected
CL_3241,15-02-2025,BC-41238,In Progress
CL_3242,16-06-2025,OG-455417,In Progress
CL_3243,17-01-2025,UX-528010,In Progress
CL_3244,21-10-2024,KC-821450,Rejected
CL_3245,07-04-2025,GB-00957,Rejected
CL_3246,14-07-2025,IE-77912,Pending
CL_3247,07-03-2025,QE-36149,In Progress
CL_3248,12-08-2025,ZB-39489,Rejected
CL_3249,28-12-2024,TI-38110,Completed
CL_3250,09-07-2025,RI-07798,Pending
CL_3251,23-02-2025,LF-6314,In Progress
CL_3252,26-05-2025,QC-6971,Completed
CL_3253,13-12-2024,ZG-08424,Pending
CL_3254,21-10-2024,HD-5985,Rejected
CL_3255,29-05-2025,MC-44555,Completed
CL_3256,09-11-2024,OZ-8324,Rejected
CL_3257,16-04-2025,JR-758397,Completed
CL_3258,09-03-2025,DY-663646,Pending
CL_3259,29-11-2024,KH-5689,Rejected
CL_3260,29-07-2025,VJ-4005,Pending
CL_3261,09-02-2025,II-4771,Rejected
CL_3262,05-08-2025,WA-941980,Pending
CL_3263,19-01-2025,IB-288085,In Progress
CL_3264,01-03-2025,AN-84207,In Progress
CL_3265,12-11-2024,TN-3934,Completed
CL_3266,06-04-2025,MW-08016,In Progress
CL_3267,06-09-2025,HM-0748,In Progress
CL_3268,06-12-2024,HQ-2099,Pending
CL_3269,03-08-2025,MB-85548,Rejected
CL_3270,03-06-2025,DH-2548,In Progress
CL_3271,01-07-2025,HM-5865,Pending
CL_3272,14-07-2025,OP-7248,Completed
CL_3273,28-12-2024,PC-0377,In Progress
CL_3274,06-03-2025,JV-366271,Rejected
CL_3275,01-12-2024,WW-51066,Rejected
CL_3276,18-05-2025,LV-5400,Rejected
CL_3277,08-02-2025,BD-80026,Pending
CL_3278,14-01-2025,FW-7642,Pending
CL_3279,15-01-2025,EJ-34465,In Progress
CL_3280,05-01-2025,ES-9079,Pending
CL_3281,08-06-2025,IX-180360,In Progress
CL_3282,13-03-2025,ZG-81019,Rejected
CL_3283,01-06-2025,PY-58956,Rejected
CL_3284,05-05-2025,ZI-42635,Completed
CL_3285,29-12-2024,JP-920955,Completed
CL_3286,13-11-2024,EQ-79085,In Progress
CL_3287,21-09-2024,PB-041759,Rejected
CL_3288,03-08-2025,OO-7940,In Progress
CL_3289,04-08-2025,ZM-309631,Pending
CL_3290,15-07-2025,DW-5852,Pending
CL_3291,05-11-2024,BQ-003187,Rejected
CL_3292,16-02-2025,CJ-7629,Completed
CL_3293,30-06-2025,VC-22350,In Progress
CL_3294,30-07-2025,NW-106803,In Progress
CL_3295,07-07-2025,XE-3191,Pending
CL_3296,13-05-2025,UH-86770,In Progress
CL_3297,13-05-2025,YL-535969,Rejected
CL_3298,14-10-2024,KE-32603,In Progress
CL_3299,18-03-2025,AN-1786,Rejected
CL_3300,27-04-2025,IV-899833,Completed
CL_3301,08-03-2025,JP-277160,Rejected
CL_3302,21-03-2025,YH-9425,Completed
CL_3303,16-07-2025,GR-6245,Pending
CL_3304,02-11-2024,YG-7111,Pending
CL_3305,17-09-2025,UI-49382,Completed
CL_3306,02-09-2025,FV-287563,In Progress
CL_3307,23-12-2024,KH-3959,In Progress
CL_3308,04-01-2025,ZP-6000,In Progress
CL_3309,18-03-2025,EB-68180,Completed
CL_3310,08-07-2025,GI-095173,Completed
CL_3311,11-09-2025,HW-4769,In Progress
CL_3312,08-07-2025,KO-1441,Pending
CL_3313,15-10-2024,AE-285354,In Progress
CL_3314,25-03-2025,BR-9527,Pending
CL_3315,10-01-2025,CZ-56589,In Progress
CL_3316,07-07-2025,LX-71301,Pending
CL_3317,15-07-2025,SP-00603,Pending
CL_3318,18-07-2025,TN-5898,Rejected
CL_3319,23-04-2025,PE-6221,Rejected
CL_3320,24-03-2025,YC-45517,Completed
CL_3321,21-11-2024,OB-406109,Pending
CL_3322,27-04-2025,KN-9888,Pending
CL_3323,07-01-2025,SI-284698,Completed
CL_3324,14-07-2025,RS-1773,Pending
CL_3325,12-11-2024,FV-4739,Pending
CL_3326,28-06-2025,XH-20774,Pending
CL_3327,14-10-2024,VW-351423,Rejected
CL_3328,22-10-2024,EF-64372,Completed
CL_3329,02-10-2024,QT-41392,Completed
CL_3330,11-04-2025,UT-8110,In Progress
CL_3331,02-04-2025,BJ-0011,Rejected
CL_3332,06-09-2025,YJ-96371,Completed
CL_3333,12-06-2025,BI-50743,Completed
CL_3334,29-12-2024,TS-3166,Pending
CL_3335,20-02-2025,SH-83259,Pending
CL_3336,27-10-2024,OX-113394,Completed
CL_3337,16-09-2025,RH-4849,Rejected
CL_3338,08-11-2024,CR-42692,Rejected
CL_3339,02-10-2024,UB-2986,In Progress
CL_3340,01-07-2025,XZ-047367,Completed
CL_3341,07-12-2024,KY-799138,In Progress
CL_3342,31-03-2025,IU-39264,Pending
CL_3343,02-03-2025,AG-80534,In Progress
CL_3344,29-09-2024,UB-096088,Pending
CL_3345,13-12-2024,YR-2520,Rejected
CL_3346,30-01-2025,QT-4858,Rejected
CL_3347,08-07-2025,YE-9768,Completed
CL_3348,20-06-2025,SG-0466,Rejected
CL_3349,01-12-2024,SZ-019954,Completed
CL_3350,03-10-2024,JV-0050,Pending
CL_3351,14-07-2025,WY-964907,Completed
CL_3352,13-09-2025,JN-1260,In Progress
CL_3353,07-08-2025,LM-149678,Pending
CL_3354,29-04-2025,WY-2188,Rejected
CL_3355,03-07-2025,OT-155790,Completed
CL_3356,19-10-2024,IN-93660,Rejected
CL_3357,06-10-2024,VH-360420,In Progress
CL_3358,20-03-2025,OZ-554476,Completed
CL_3359,02-02-2025,ZS-417320,In Progress
CL_3360,22-12-2024,YX-61080,Rejected
CL_3361,16-01-2025,FZ-4766,In Progress
CL_3362,22-07-2025,BG-095832,Pending
CL_3363,13-06-2025,CZ-03818,Rejected
CL_3364,10-09-2025,XJ-36591,In Progress
CL_3365,18-01-2025,JG-241466,Rejected
CL_3366,18-08-2025,JM-429634,Rejected
CL_3367,17-11-2024,UL-0844,Pending
CL_3368,02-11-2024,EF-81176,In Progress
CL_3369,16-08-2025,AI-97799,Pending
CL_3370,12-02-2025,TK-76500,In Progress
CL_3371,16-06-2025,DA-9315,In Progress
CL_3372,16-11-2024,HO-7081,Rejected
CL_3373,17-07-2025,ZB-112366,Completed
CL_3374,12-12-2024,YC-271951,Completed
CL_3375,06-08-2025,LJ-044846,Rejected
CL_3376,03-04-2025,EJ-53971,Pending
CL_3377,27-01-2025,ZP-279043,In Progress
CL_3378,06-06-2025,WC-951946,Pending
CL_3379,08-02-2025,MM-43817,Pending
CL_3380,13-07-2025,BV-482193,In Progress
CL_3381,31-01-2025,EL-9505,Rejected
CL_3382,09-03-2025,HH-95004,Completed
CL_3383,13-01-2025,OV-3980,In Progress
CL_3384,16-07-2025,IU-1517,Rejected
CL_3385,17-06-2025,CL-211201,In Progress
CL_3386,12-05-2025,LU-730648,Pending
CL_3387,09-02-2025,DQ-383975,Rejected
CL_3388,06-09-2025,CP-169386,Completed
CL_3389,18-02-2025,CT-461549,Rejected
CL_3390,25-09-2024,CT-3844,Completed
CL_3391,26-11-2024,ZQ-038842,Rejected
CL_3392,28-07-2025,FI-943886,Pending
CL_3393,18-08-2025,BK-0130,Pending
CL_3394,29-09-2024,NP-2729,In Progress
CL_3395,03-11-2024,XD-600862,In Progress
CL_3396,23-11-2024,UD-7219,Pending
CL_3397,03-11-2024,XM-1664,Completed
CL_3398,01-09-2025,CF-20348,Completed
CL_3399,06-03-2025,JA-158904,Rejected
CL_3400,02-07-2025,HH-94524,Completed
CL_3401,21-04-2025,SN-29716,Pending
CL_3402,10-02-2025,OZ-529106,In Progress
CL_3403,20-08-2025,YQ-75779,Completed
CL_3404,12-11-2024,SK-2480,Completed
CL_3405,18-04-2025,GV-178292,Pending
CL_3406,30-07-2025,SK-39326,Pending
CL_3407,24-11-2024,LN-143885,Pending
CL_3408,30-04-2025,OW-61511,In Progress
CL_3409,11-12-2024,SF-413435,Pending
CL_3410,24-05-2025,BF-40465,Completed
CL_3411,19-01-2025,PE-302766,Rejected
CL_3412,09-08-2025,LW-00936,Rejected
CL_3413,11-07-2025,ZF-589493,Pending
CL_3414,14-02-2025,HC-080230,Completed
CL_3415,06-11-2024,XN-38299,Completed
CL_3416,08-10-2024,WS-444704,Completed
CL_3417,30-08-2025,QB-03885,Rejected
CL_3418,14-08-2025,ZR-02185,Rejected
CL_3419,20-09-2024,ZQ-8075,Completed
CL_3420,21-02-2025,CK-1451,In Progress
CL_3421,14-02-2025,FP-860827,Completed
CL_3422,31-05-2025,UI-23209,Rejected
CL_3423,01-06-2025,UX-4880,Rejected
CL_3424,21-08-2025,FF-29047,Pending
CL_3425,28-08-2025,ZM-96930,Pending
CL_3426,29-03-2025,UN-71220,Rejected
CL_3427,29-04-2025,FD-605113,Pending
CL_3428,20-08-2025,AY-78531,In Progress
CL_3429,02-01-2025,FN-425398,Pending
CL_3430,09-08-2025,DG-23284,Completed
CL_3431,18-09-2024,WR-812820,Pending
CL_3432,13-06-2025,BT-15042,Rejected
CL_3433,07-02-2025,HL-173578,Pending
CL_3434,02-12-2024,MA-1575,Completed
CL_3435,06-05-2025,FG-620257,Completed
CL_3436,28-09-2024,RI-97527,Rejected
CL_3437,24-09-2024,MB-27016,Rejected
CL_3438,27-01-2025,ZL-1372,Pending
CL_3439,07-05-2025,AE-260183,In Progress
CL_3440,24-07-2025,IA-3879,Rejected
CL_3441,09-07-2025,KS-624053,In Progress
CL_3442,09-12-2024,KY-3827,Pending
CL_3443,05-09-2025,JO-7280,Pending
CL_3444,02-08-2025,HQ-7329,Rejected
CL_3445,28-07-2025,AG-2406,Completed
CL_3446,09-12-2024,OW-738700,Completed
CL_3447,04-08-2025,YW-9303,Pending
CL_3448,28-04-2025,IH-071601,Pending
CL_3449,03-08-2025,GR-4806,Pending
CL_3450,20-12-2024,TS-9653,In Progress
CL_3451,26-01-2025,VH-483775,Pending
CL_3452,31-10-2024,SI-44678,Completed
CL_3453,14-01-2025,UF-0037,In Progress
CL_3454,20-04-2025,MF-7978,Pending
CL_3455,24-10-2024,IF-97994,Rejected
CL_3456,09-01-2025,LT-6330,Completed
CL_3457,04-03-2025,IO-69807,Pending
CL_3458,19-12-2024,LS-463516,Rejected
CL_3459,11-01-2025,SF-6429,In Progress
CL_3460,19-02-2025,EQ-749094,Pending
CL_3461,30-06-2025,XI-9188,Rejected
CL_3462,30-04-2025,FO-606900,Completed
CL_3463,18-08-2025,TJ-1712,In Progress
CL_3464,21-03-2025,HP-89167,Rejected
CL_3465,29-06-2025,VM-9504,In Progress
CL_3466,26-12-2024,OI-85750,Completed
CL_3467,27-12-2024,ZN-83141,Pending
CL_3468,02-12-2024,HU-5529,Rejected
CL_3469,22-10-2024,XO-0801,Pending
CL_3470,26-08-2025,VY-92711,Rejected
CL_3471,24-04-2025,HC-351073,Rejected
CL_3472,05-12-2024,FU-4448,Pending
CL_3473,19-07-2025,IZ-99716,Rejected
CL_3474,22-10-2024,MR-6709,Rejected
CL_3475,15-01-2025,IQ-2074,Rejected
CL_3476,12-07-2025,ZA-4061,In Progress
CL_3477,28-07-2025,IC-5212,Completed
CL_3478,23-04-2025,TJ-6645,Pending
CL_3479,27-01-2025,TW-6804,Rejected
CL_3480,07-05-2025,TN-744664,In Progress
CL_3481,01-11-2024,GV-61045,Completed
CL_3482,17-11-2024,IG-97465,Pending
CL_3483,26-07-2025,EI-8732,Completed
CL_3484,02-12-2024,KZ-2900,In Progress
CL_3485,08-09-2025,NC-70811,Completed
CL_3486,13-09-2025,OE-132316,Rejected
CL_3487,20-03-2025,DO-890336,Completed
CL_3488,27-03-2025,EF-369502,Completed
CL_3489,07-11-2024,MW-68913,Completed
CL_3490,16-12-2024,IW-49798,In Progress
CL_3491,19-08-2025,UM-41352,In Progress
CL_3492,10-02-2025,BC-30267,Completed
CL_3493,24-05-2025,LS-4750,Rejected
CL_3494,20-05-2025,AI-36167,Pending
CL_3495,20-10-2024,UE-81115,Pending
CL_3496,18-01-2025,RU-9952,Pending
CL_3497,28-05-2025,UW-066050,Pending
CL_3498,07-06-2025,MN-324969,Completed
CL_3499,12-11-2024,YZ-1725,Completed
CL_3500,31-12-2024,MC-4620,In Progress
CL_3501,27-09-2024,RY-45938,In Progress
CL_3502,03-12-2024,UC-34782,Completed
CL_3503,05-03-2025,IY-579422,In Progress
CL_3504,28-10-2024,NP-18903,Pending
CL_3505,29-05-2025,ST-53297,Pending
CL_3506,22-05-2025,HG-4767,In Progress
CL_3507,06-06-2025,BD-598356,Rejected
CL_3508,26-06-2025,XI-1144,Pending
CL_3509,27-06-2025,DI-58715,In Progress
CL_3510,01-09-2025,WS-64012,In Progress
CL_3511,21-01-2025,CQ-10789,In Progress
CL_3512,11-02-2025,HV-80525,Rejected
CL_3513,16-11-2024,EH-462216,Rejected
CL_3514,10-01-2025,KX-890051,Completed
CL_3515,04-06-2025,GL-969408,Rejected
CL_3516,21-01-2025,XQ-753265,Rejected
CL_3517,03-12-2024,OZ-662777,In Progress
CL_3518,18-11-2024,UB-829564,In Progress
CL_3519,21-02-2025,EB-6173,Completed
CL_3520,25-12-2024,RS-32684,Completed
CL_3521,05-03-2025,UW-93082,Completed
CL_3522,20-09-2024,ZE-149137,Completed
CL_3523,05-03-2025,BT-35845,In Progress
CL_3524,11-06-2025,ZR-67676,Rejected
CL_3525,05-09-2025,VU-26421,Rejected
CL_3526,05-03-2025,KB-817353,Pending
CL_3527,24-04-2025,MG-239163,Rejected
CL_3528,07-11-2024,JY-13272,In Progress
CL_3529,13-10-2024,GN-16362,Rejected
CL_3530,24-12-2024,QR-6055,In Progress
CL_3531,16-09-2025,BF-59497,Completed
CL_3532,28-10-2024,SV-7696,In Progress
CL_3533,26-12-2024,LI-33490,Completed
CL_3534,17-03-2025,EH-559160,Completed
CL_3535,29-11-2024,QV-2794,Pending
CL_3536,03-10-2024,ZK-43877,Rejected
CL_3537,02-03-2025,WN-9439,Rejected
CL_3538,12-10-2024,VZ-3151,Completed
CL_3539,21-09-2024,QD-579580,Pending
CL_3540,25-01-2025,OQ-6292,Pending
CL_3541,17-10-2024,YI-081807,Rejected
CL_3542,26-12-2024,RT-491584,Rejected
CL_3543,26-08-2025,KT-298763,In Progress
CL_3544,12-08-2025,IF-4452,Rejected
CL_3545,06-07-2025,OM-307690,Pending
CL_3546,09-08-2025,CV-7699,In Progress
CL_3547,10-08-2025,YR-1076,Rejected
CL_3548,07-03-2025,IN-63273,In Progress
CL_3549,11-01-2025,KR-74879,Completed
CL_3550,14-06-2025,BQ-4898,Pending
CL_3551,19-06-2025,UW-62510,Pending
CL_3552,03-04-2025,NA-696884,In Progress
CL_3553,08-09-2025,UP-8353,Rejected
CL_3554,31-03-2025,LC-603835,Rejected
CL_3555,17-09-2025,SI-80182,Rejected
CL_3556,06-01-2025,YE-36576,Rejected
CL_3557,25-01-2025,QH-436163,Completed
CL_3558,15-02-2025,BC-35355,Pending
CL_3559,30-03-2025,OC-754423,Pending
CL_3560,03-04-2025,BU-2226,Rejected
CL_3561,25-03-2025,PF-161771,In Progress
CL_3562,18-04-2025,QW-784645,Rejected
CL_3563,16-12-2024,FI-010294,Completed
CL_3564,28-01-2025,IV-1369,In Progress
CL_3565,08-05-2025,BT-09983,Completed
CL_3566,21-10-2024,BY-639314,Completed
CL_3567,17-08-2025,CQ-960728,Completed
